entity_id,entity_type,timestamp,source_ip,geo_lat,geo_lon,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,country,failed_attempts,label
E0091,edge_device,2026-06-24 15:16:59.524402547,58.196.233.96,-51.711468697718836,1.5808042152011896,res_3,password,178.0114541279557,1,54:9d:72:ba:a9:17,Japan,0,normal
E0033,edge_device,2026-06-24 15:19:26.834358894,221.117.140.252,48.9523146584805,123.48291782535266,res_38,token,278.26451921655274,2,ce:3e:3b:32:e0:73,Brazil,0,normal
E0106,user,2026-06-24 15:20:41.134433487,167.134.138.241,14.927138064787725,167.91226087139796,res_29,password,320.0391401522933,2,96:41:f7:23:da:1f,Germany,0,normal
E0067,user,2026-06-24 15:23:11.004839940,209.209.51.219,-63.47194613109902,-80.58167855994992,res_5,biometric,266.07601195031714,3,24:bb:72:71:0e:85,USA,0,normal
E0016,user,2026-06-24 15:25:07.884320769,9.201.60.207,-5.097600514889873,-130.66961733200841,res_3,biometric,211.05547759859985,5,da:46:56:ed:45:1d,Brazil,0,normal
E0021,edge_device,2026-06-24 15:27:00.668517517,208.205.55.107,-7.596671995475924,109.98056066973595,res_24,password,215.4555357631296,1,6a:16:c6:35:53:ff,Singapore,0,normal
E0089,user,2026-06-24 15:30:30.910255380,25.170.89.13,16.794259751063255,-136.91070509841697,res_3,certificate,229.0122147964693,2,f2:9e:34:ef:09:45,Brazil,0,normal
E0115,edge_device,2026-06-24 15:30:37.868761924,26.200.68.57,-3.7875446388246043,-80.88548057551613,res_35,biometric,246.4950680151357,3,7c:61:39:f3:5f:0f,Germany,0,normal
E0033,edge_device,2026-06-24 15:33:07.567091090,19.42.55.152,48.95820104040903,123.47243450133779,res_17,token,372.6786710988699,2,ce:3e:3b:32:e0:73,Brazil,1,normal
E0042,user,2026-06-24 15:35:07.246893303,170.116.230.18,-65.90669280268122,-137.45689922277006,res_22,certificate,322.78868865714946,5,6c:0d:67:98:66:6a,Japan,0,normal
E0018,user,2026-06-24 15:37:11.734281058,189.11.127.73,-3.283746904310531,-7.759866996748137,res_17,biometric,270.19723056796516,4,f0:b3:30:85:34:27,USA,0,normal
E0084,edge_device,2026-06-24 15:37:44.478696443,182.89.51.189,33.113382385943765,-45.36000913376442,res_18,token,228.95502424649504,1,2c:b8:79:40:63:c0,Germany,0,normal
E0038,service_account,2026-06-24 15:41:01.142500825,67.136.92.198,-60.453163698843994,37.46389192440256,res_19,certificate,267.59479984873275,2,46:db:56:0c:94:1b,Japan,0,normal
E0104,edge_device,2026-06-24 15:41:33.353245461,44.184.49.239,-37.34156151653479,-138.16441614934988,res_30,certificate,268.6356550651624,2,7a:ab:24:ee:e7:5a,Germany,0,normal
E0018,user,2026-06-24 15:41:49.798900724,130.82.166.162,-3.273588147378753,-7.763238909642493,res_17,biometric,273.67284051790625,1,f0:b3:30:85:34:27,USA,0,normal
E0117,user,2026-06-24 15:42:31.295445440,150.55.140.135,-52.103177739885396,179.82804607178423,res_24,certificate,295.74660189219725,1,86:80:6e:f5:5c:db,Japan,1,normal
E0068,user,2026-06-24 15:44:00.492116575,64.254.219.15,41.23982679922683,3.732457463731501,res_16,certificate,468.9373346623196,2,7c:02:ff:24:d1:35,USA,0,normal
E0086,edge_device,2026-06-24 15:44:54.226591842,190.100.104.1,79.2039997746475,-59.81363300375117,res_16,token,429.58301806917177,4,c6:ac:ae:bd:7f:e0,Germany,0,normal
E0042,user,2026-06-24 15:45:37.408644883,90.158.47.64,-65.90782514434821,-137.4595711609209,res_12,certificate,319.8548524812189,2,6c:0d:67:98:66:6a,Japan,0,normal
E0101,edge_device,2026-06-24 15:46:43.728851035,64.233.107.225,-37.19204004145839,-137.74458332077836,res_5,certificate,284.96359054123906,3,6c:4c:d8:ed:40:a3,India,0,normal
E0042,user,2026-06-24 15:47:15.127937646,179.7.53.55,-65.8932534739645,-137.43690726565168,res_29,certificate,191.00201585444412,4,6c:0d:67:98:66:6a,Japan,1,normal
E0021,edge_device,2026-06-24 15:48:16.976862594,162.236.167.24,-7.580036747880402,109.97157095267279,res_24,password,278.8260637345011,5,6a:16:c6:35:53:ff,Singapore,0,normal
E0033,edge_device,2026-06-24 15:53:05.019047609,3.105.209.218,48.967859337642345,123.46555133634827,res_18,token,199.4938922450163,5,ce:3e:3b:32:e0:73,Brazil,1,normal
E0086,edge_device,2026-06-24 15:54:41.395016615,126.151.216.160,79.2203967448886,-59.83509041365321,res_16,token,303.8768736413232,4,c6:ac:ae:bd:7f:e0,Germany,0,normal
E0110,service_account,2026-06-24 15:56:36.983750313,150.45.155.29,-6.0143767524144645,-157.98622576837332,res_15,certificate,277.3035406171913,4,c8:a8:ee:b4:7c:4c,UK,1,normal
E0042,user,2026-06-24 15:57:08.692854271,184.53.157.118,-65.90684720263825,-137.46681509008295,res_22,certificate,303.7962396102253,3,6c:0d:67:98:66:6a,Japan,0,normal
E0101,edge_device,2026-06-24 15:57:22.729420444,195.111.177.163,-37.20813720878108,-137.75652134431576,res_27,certificate,216.0942432784291,4,6c:4c:d8:ed:40:a3,India,0,normal
E0079,service_account,2026-06-24 15:57:31.620928230,62.134.93.184,-34.195479395458044,-9.378510605939057,res_30,biometric,181.1660250014147,2,e6:94:02:a8:c7:43,Japan,0,normal
E0110,service_account,2026-06-24 15:57:31.918617115,83.54.235.55,-6.02970168343936,-157.98537760112734,res_7,certificate,319.6643742474611,5,c8:a8:ee:b4:7c:4c,UK,0,normal
E0053,edge_device,2026-06-24 15:58:55.040650346,215.195.207.203,24.137994235046637,109.05699769511422,res_32,certificate,373.7319579213334,1,12:80:c3:a9:63:a4,UK,0,normal
E0050,edge_device,2026-06-24 15:59:30.287588755,27.155.242.144,-7.548384309470321,57.20542491736542,res_8,token,263.04049310074186,2,4c:eb:18:4e:c1:c7,Singapore,0,normal
E0089,user,2026-06-24 16:05:15.631923662,169.179.170.196,16.78562860534893,-136.90691038876633,res_2,certificate,296.2219035389914,5,f2:9e:34:ef:09:45,Brazil,0,normal
E0081,service_account,2026-06-24 16:08:05.272167763,182.167.83.30,-3.250228288817928,10.93456072990606,res_1,token,202.80332323093145,1,5e:33:4b:8e:cc:d2,Singapore,0,normal
E0014,edge_device,2026-06-24 16:09:17.482779351,213.116.34.117,-70.17093503509054,158.20749680913238,res_36,biometric,315.14278815787725,5,34:b8:47:20:76:f5,Japan,1,normal
E0025,user,2026-06-24 16:09:30.378367243,116.253.160.73,-33.79548869109004,6.357624497685144,res_32,token,205.19472040576426,1,48:9c:7c:9c:dc:2b,India,1,normal
E0081,service_account,2026-06-24 16:09:31.254931731,81.66.52.136,-3.28199654924401,10.960833924654823,res_20,token,324.49133795413405,1,5e:33:4b:8e:cc:d2,Singapore,0,normal
E0076,service_account,2026-06-24 16:12:40.359012971,47.245.81.103,-25.608704863890065,-172.66021614563616,res_22,biometric,396.79612511853406,3,92:b1:fb:6a:ca:74,Brazil,0,normal
E0081,service_account,2026-06-24 16:13:01.337549351,219.107.42.176,-3.2616054010151294,10.938181258183322,res_31,token,316.2805876383966,3,5e:33:4b:8e:cc:d2,Singapore,0,normal
E0109,service_account,2026-06-24 16:13:10.018217822,94.84.101.36,55.34024181082614,-77.14857611627951,res_13,token,329.8788269115541,3,60:b2:11:b5:ff:78,Germany,0,normal
E0042,user,2026-06-24 16:13:50.908752633,31.110.2.109,-65.89776743932798,-137.47027987829526,res_22,certificate,276.45183247402537,3,6c:0d:67:98:66:6a,Japan,0,normal
E0076,service_account,2026-06-24 16:14:28.909726703,153.161.137.19,-25.616747168592298,-172.65667094355834,res_34,biometric,252.85701559551967,3,92:b1:fb:6a:ca:74,Brazil,1,normal
E0014,edge_device,2026-06-24 16:16:30.215587088,100.200.206.192,-70.2026815485874,158.21100663838996,res_30,biometric,265.4118951901096,3,34:b8:47:20:76:f5,Japan,0,normal
E0048,service_account,2026-06-24 16:16:37.910521203,179.55.27.141,60.13193075579607,1.0566985403413924,res_23,certificate,337.3698204585921,5,04:53:80:76:58:7d,UK,0,normal
E0076,service_account,2026-06-24 16:17:35.151015327,223.190.35.2,-25.61686768063341,-172.66906356992524,res_22,biometric,365.18660816892407,2,92:b1:fb:6a:ca:74,Brazil,0,normal
E0033,edge_device,2026-06-24 16:20:22.691362845,160.162.224.27,48.940359186624114,123.47583587461983,res_17,token,215.58551398455566,4,ce:3e:3b:32:e0:73,Brazil,1,normal
E0079,service_account,2026-06-24 16:23:37.338842362,112.35.156.169,-34.16577213880273,-9.377957115657837,res_39,biometric,271.05528711617654,4,e6:94:02:a8:c7:43,Japan,0,normal
E0053,edge_device,2026-06-24 16:26:03.335834426,25.169.80.217,24.158985459488218,109.08349832898388,res_32,certificate,253.7862909818021,4,12:80:c3:a9:63:a4,UK,0,normal
E0041,user,2026-06-24 16:26:38.132736054,1.184.246.132,-9.578819179930447,36.570152164307046,res_6,password,322.1176886217052,1,a4:cb:7a:af:b5:95,Japan,0,normal
E0009,user,2026-06-24 16:29:29.175349463,125.157.115.121,-87.08901564597181,134.1983333019643,res_10,token,285.5292976972156,4,ce:17:da:bc:98:ae,Brazil,0,normal
E0032,service_account,2026-06-24 16:30:36.240706782,206.152.207.74,-82.03560573701276,6.5646558699873,res_8,password,313.4792693620523,5,6a:f8:e4:b2:3e:e8,India,0,normal
E0093,edge_device,2026-06-24 16:31:37.395226185,61.92.252.77,36.14983651000336,155.3181962496916,res_7,biometric,305.2632786367565,1,00:52:2d:f4:0e:0e,UK,0,normal
E0069,edge_device,2026-06-24 16:33:10.878902371,63.242.123.91,83.50092867297003,-1.4750577958305249,res_26,certificate,239.33295893508836,1,9e:fa:47:e7:31:1f,Japan,0,normal
E0094,edge_device,2026-06-24 16:33:59.684960102,12.207.47.24,-64.18855311449168,91.0422145756957,res_36,biometric,272.1092183910624,4,7a:bb:2f:09:aa:b4,Germany,0,normal
E0048,service_account,2026-06-24 16:34:13.109771365,168.140.214.83,60.13239319888355,1.0462953547553153,res_4,certificate,406.7388972352377,3,04:53:80:76:58:7d,UK,0,normal
E0071,service_account,2026-06-24 16:41:02.405709839,202.80.9.103,84.8447067951793,32.72576015789439,res_15,token,356.7483195280367,2,5c:0f:c9:49:f0:ad,Japan,0,normal
E0095,user,2026-06-24 16:42:27.449852368,190.72.148.165,58.85106498225966,87.40160981269142,res_3,token,277.251381026445,4,34:fe:ab:67:69:8f,USA,0,normal
E0119,service_account,2026-06-24 16:44:52.230369723,19.249.97.62,42.609494969495685,65.74342449949248,res_16,certificate,391.07368002733295,1,1c:e2:ef:3f:7e:7b,UK,0,normal
E0030,service_account,2026-06-24 16:45:24.841306915,47.181.40.76,-57.910292726339975,161.75720639077477,res_32,certificate,318.8267274979653,4,30:51:6e:5c:41:3f,India,0,normal
E0104,edge_device,2026-06-24 16:45:40.970676351,65.83.202.94,-37.34015455641641,-138.16588556717744,res_26,certificate,282.23325405063474,5,7a:ab:24:ee:e7:5a,Germany,0,normal
E0047,user,2026-06-24 16:45:56.697448133,54.69.41.18,52.15804722379644,176.58894445525536,res_27,password,249.17323126510502,3,be:c4:3f:5a:1d:98,UK,1,normal
E0098,service_account,2026-06-24 16:46:13.436465520,99.7.15.172,-34.005803083256914,-114.22472664699058,res_9,certificate,333.8410681681095,3,5a:38:e2:ce:51:6e,Japan,1,normal
E0068,user,2026-06-24 16:48:03.208393294,174.105.255.40,41.23531850697868,3.7424019066980683,res_3,certificate,309.30018266976384,3,7c:02:ff:24:d1:35,USA,0,normal
E0033,edge_device,2026-06-24 16:48:38.840844125,50.57.128.127,48.96641851365553,123.47704105135698,res_18,token,239.18873625859857,4,ce:3e:3b:32:e0:73,Brazil,0,normal
E0028,edge_device,2026-06-24 16:50:30.308735913,1.211.143.80,-22.252982514665433,-2.2670367422727393,res_16,certificate,405.667885320966,3,4a:b1:1f:53:6d:08,Singapore,0,normal
E0100,edge_device,2026-06-24 16:50:32.879987765,125.54.24.93,71.7219821274959,-24.320291206905413,res_19,biometric,281.7296131846267,3,2a:df:79:81:35:0b,Germany,1,normal
E0009,user,2026-06-24 16:52:05.814494335,220.72.225.79,-87.08526851157436,134.18903421530672,res_16,token,196.97821073791712,4,ce:17:da:bc:98:ae,Brazil,1,normal
E0025,user,2026-06-24 16:52:16.106212431,19.89.32.223,-33.7966652252225,6.347049941302752,res_5,token,400.8580925983507,2,48:9c:7c:9c:dc:2b,India,0,normal
E0089,user,2026-06-24 16:52:42.840056857,107.38.50.100,16.783900866530637,-136.90259845698063,res_17,certificate,227.57920744550051,5,f2:9e:34:ef:09:45,Brazil,1,normal
E0067,user,2026-06-24 16:54:17.905107144,66.183.115.13,-63.49720313900873,-80.58537897803852,res_36,biometric,266.18998892063973,1,24:bb:72:71:0e:85,USA,1,normal
E0101,edge_device,2026-06-24 16:55:01.004044394,72.226.49.247,-37.184221708831245,-137.74909846928253,res_2,certificate,273.6598471685923,4,6c:4c:d8:ed:40:a3,India,0,normal
E0089,user,2026-06-24 16:55:21.213140666,138.58.81.107,16.771751055525794,-136.90568739689243,res_3,certificate,241.2209724494287,4,f2:9e:34:ef:09:45,Brazil,0,normal
E0076,service_account,2026-06-24 16:57:53.682897894,31.56.216.250,-25.59006865093676,-172.67057540181347,res_34,biometric,366.50646692723774,4,92:b1:fb:6a:ca:74,Brazil,1,normal
E0026,edge_device,2026-06-24 16:58:06.874090580,121.208.59.59,67.39421550095022,145.756521882826,res_25,password,273.0858089032925,4,94:6d:94:41:86:af,UK,0,normal
E0032,service_account,2026-06-24 17:01:22.361692161,99.218.135.201,-82.02582014740368,6.57134218575685,res_6,password,360.49133860546107,3,6a:f8:e4:b2:3e:e8,India,0,normal
E0014,edge_device,2026-06-24 17:02:39.535386239,46.82.197.124,-70.20374376731195,158.21198699290875,res_36,biometric,316.2364734950562,5,34:b8:47:20:76:f5,Japan,1,normal
E0054,service_account,2026-06-24 17:02:54.911234412,198.20.247.236,73.25532681232052,47.30411043855929,res_5,token,367.89812431910366,1,30:d4:80:ba:9a:c8,India,1,lateral_movement
E0054,service_account,2026-06-24 17:04:01.900001634,31.148.142.33,73.24974848564138,47.30519940306967,res_15,token,260.5938166599206,3,30:d4:80:ba:9a:c8,India,0,normal
E0119,service_account,2026-06-24 17:06:20.240502162,69.214.232.102,42.614990421395476,65.7374656505433,res_4,certificate,165.53915253271336,2,1c:e2:ef:3f:7e:7b,UK,0,normal
E0026,edge_device,2026-06-24 17:10:02.485920399,196.150.40.214,67.37474702357876,145.7443276601693,res_15,password,326.39057562133246,2,94:6d:94:41:86:af,UK,0,normal
E0089,user,2026-06-24 17:12:41.311882627,107.151.197.99,16.785927904254716,-136.91052648828907,res_3,certificate,295.13744708411195,5,f2:9e:34:ef:09:45,Brazil,1,normal
E0028,edge_device,2026-06-24 17:13:15.270066894,68.81.35.101,-22.24193052224992,-2.251137294410225,res_15,certificate,290.5050387215881,2,4a:b1:1f:53:6d:08,Singapore,1,normal
E0101,edge_device,2026-06-24 17:13:36.684931273,187.197.91.138,-37.20949465352443,-137.75444709500795,res_2,certificate,258.7486273463195,5,6c:4c:d8:ed:40:a3,India,0,normal
E0089,user,2026-06-24 17:14:00.241469905,97.200.137.145,16.786008215639466,-136.91067275787077,res_3,certificate,319.08571440428244,2,f2:9e:34:ef:09:45,Brazil,0,normal
E0079,service_account,2026-06-24 17:14:16.448776310,131.18.31.153,-34.193487821774326,-9.378150007938489,res_30,biometric,305.07289527600193,1,e6:94:02:a8:c7:43,Japan,0,normal
E0028,edge_device,2026-06-24 17:15:09.047942252,36.253.54.83,-22.2502119483524,-2.2626094217378974,res_25,certificate,308.57121357865304,5,4a:b1:1f:53:6d:08,Singapore,1,normal
E0105,service_account,2026-06-24 17:16:50.371302581,188.159.204.190,-46.03913327545155,121.26513908476757,res_21,biometric,253.51878124122462,3,06:e1:91:02:ec:0b,Brazil,0,normal
E0098,service_account,2026-06-24 17:18:29.516953533,106.230.119.228,-34.01686606412118,-114.24094462025859,res_12,certificate,345.84558751552953,2,5a:38:e2:ce:51:6e,Japan,0,normal
E0047,user,2026-06-24 17:21:13.445733635,19.209.71.203,52.181233263534004,176.57748689504828,res_2,password,293.5497989626075,1,be:c4:3f:5a:1d:98,UK,0,normal
E0080,user,2026-06-24 17:26:30.320355865,75.245.60.247,66.26304284813517,61.82064319959694,res_17,biometric,251.0677888469377,2,ac:d8:e5:ad:77:c7,USA,0,normal
E0089,user,2026-06-24 17:27:44.310305964,220.112.107.94,16.77743761923127,-136.90536040791284,res_17,certificate,333.85051831194085,1,f2:9e:34:ef:09:45,Brazil,0,normal
E0085,service_account,2026-06-24 17:29:01.174627096,147.72.246.59,-83.03124468591551,98.83846793003698,res_27,certificate,235.65229763318388,3,82:ca:94:ef:78:e9,Germany,0,normal
E0105,service_account,2026-06-24 17:29:34.528093136,205.159.22.132,-46.04042899505586,121.26136209266038,res_21,biometric,286.9133553718824,5,06:e1:91:02:ec:0b,Brazil,0,normal
E0098,service_account,2026-06-24 17:31:15.956166743,49.18.188.254,-33.993413969858686,-114.22599122952454,res_14,certificate,372.9836640200233,4,5a:38:e2:ce:51:6e,Japan,1,normal
E0095,user,2026-06-24 17:31:25.195002331,204.18.32.46,58.83228762976419,87.37442245549465,res_3,token,267.50394142754203,1,34:fe:ab:67:69:8f,USA,1,normal
E0095,user,2026-06-24 17:33:40.001695988,207.107.104.233,58.85504100682596,87.38524874098796,res_3,token,242.51330045869113,5,34:fe:ab:67:69:8f,USA,0,normal
E0056,user,2026-06-24 17:36:55.349703277,48.138.55.221,83.92969167840054,141.36469334990807,res_25,password,382.67729793431124,3,d8:c2:55:27:33:89,Japan,1,normal
E0119,service_account,2026-06-24 17:39:13.786262492,16.197.193.249,42.62624351375634,65.76291644558233,res_16,certificate,313.4663671923571,3,1c:e2:ef:3f:7e:7b,UK,0,normal
E0028,edge_device,2026-06-24 17:42:01.724086112,52.171.147.72,-22.235977393134764,-2.270312968474686,res_15,certificate,233.4680962467073,3,4a:b1:1f:53:6d:08,Singapore,0,normal
E0028,edge_device,2026-06-24 17:49:35.864648439,205.194.187.122,-22.239619729850986,-2.258315211738704,res_8,certificate,402.26961462155396,5,4a:b1:1f:53:6d:08,Singapore,1,normal
E0051,service_account,2026-06-24 17:51:01.083112697,30.215.162.226,13.739103106616534,25.628388802783107,res_36,password,279.9809512814182,2,d0:0a:66:9f:80:5e,Germany,0,normal
E0047,user,2026-06-24 17:55:04.490217180,85.57.209.188,52.166558987255605,176.58895997318203,res_16,password,390.3272370567008,2,be:c4:3f:5a:1d:98,UK,0,normal
E0076,service_account,2026-06-24 17:57:22.536286410,162.70.83.119,-25.615184122835625,-172.6729866033838,res_34,biometric,191.98334537447826,5,92:b1:fb:6a:ca:74,Brazil,0,normal
E0098,service_account,2026-06-24 17:59:58.525982212,191.186.98.253,-34.023254497704826,-114.23749349183818,res_34,certificate,354.8357172790344,1,5a:38:e2:ce:51:6e,Japan,0,normal
E0056,user,2026-06-24 18:02:55.472183040,57.158.209.63,83.93781381630532,141.3743946381469,res_25,password,254.82018413174154,5,d8:c2:55:27:33:89,Japan,0,normal
E0094,edge_device,2026-06-24 18:05:29.110367304,30.56.47.126,-64.18016739245634,91.05347136468204,res_33,biometric,287.46797430733307,4,7a:bb:2f:09:aa:b4,Germany,0,normal
E0098,service_account,2026-06-24 18:07:08.880811897,67.38.35.88,-34.039583443076324,-114.24562674065449,res_34,certificate,236.77999042159627,2,5a:38:e2:ce:51:6e,Japan,0,normal
E0056,user,2026-06-24 18:07:31.517634530,35.44.135.116,83.93994542630894,141.3619267286158,res_31,password,271.8076767800923,4,d8:c2:55:27:33:89,Japan,0,normal
E0047,user,2026-06-24 18:08:21.647353870,206.222.124.197,52.1945572251289,176.57253960685347,res_2,password,225.38670169635205,2,be:c4:3f:5a:1d:98,UK,0,normal
E0056,user,2026-06-24 18:10:00.457072268,209.27.222.243,83.94378532623698,141.34993239632493,res_12,password,254.05447245881948,4,d8:c2:55:27:33:89,Japan,1,normal
E0051,service_account,2026-06-24 18:10:16.656267886,27.164.79.82,13.747032040538942,25.610680202121163,res_36,password,363.5610487736683,1,d0:0a:66:9f:80:5e,Germany,0,normal
E0001,user,2026-06-24 18:12:07.505372857,75.241.6.15,48.076990992052195,97.2180723046643,res_37,biometric,235.96663775128084,2,e0:6d:3d:5a:bf:cb,India,0,normal
E0100,edge_device,2026-06-24 18:14:13.903960012,43.188.123.227,71.73419113572598,-24.34020674229869,res_7,biometric,267.853266939919,2,2a:df:79:81:35:0b,Germany,0,normal
E0047,user,2026-06-24 18:18:06.432062185,66.110.120.130,52.16928429983841,176.5975988105541,res_27,password,241.8524841614307,1,be:c4:3f:5a:1d:98,UK,1,normal
E0085,service_account,2026-06-24 18:24:21.051214212,33.110.244.89,-83.03424850349532,98.82678001772119,res_27,certificate,315.7226589080822,1,82:ca:94:ef:78:e9,Germany,1,normal
E0085,service_account,2026-06-24 18:27:22.682055281,50.34.169.255,-83.03038989285271,98.79451104639844,res_23,certificate,296.68662767207746,5,82:ca:94:ef:78:e9,Germany,1,normal
E0085,service_account,2026-06-24 18:31:38.901704632,63.125.194.76,-83.03365919156927,98.80814332021258,res_23,certificate,242.2867185431881,5,82:ca:94:ef:78:e9,Germany,0,normal
E0028,edge_device,2026-06-24 18:33:05.380651530,107.66.17.229,-22.228848966161458,-2.2746244998050704,res_8,certificate,314.72825381703956,5,4a:b1:1f:53:6d:08,Singapore,0,normal
E0032,service_account,2026-06-24 18:35:28.254761799,123.105.120.63,-82.01370271286312,6.561841254287046,res_35,password,216.82003112439327,5,6a:f8:e4:b2:3e:e8,India,0,normal
E0076,service_account,2026-06-24 18:39:45.940908369,119.129.253.184,-25.58981148166324,-172.65602362670808,res_22,biometric,337.9017431675544,3,92:b1:fb:6a:ca:74,Brazil,0,normal
E0119,service_account,2026-06-24 18:43:12.248122010,124.158.239.47,42.62129647330153,65.74784719849518,res_16,certificate,366.71856062421597,4,1c:e2:ef:3f:7e:7b,UK,0,normal
E0071,service_account,2026-06-24 18:45:10.931515590,12.42.184.207,84.85033765168313,32.719994570793155,res_15,token,321.0854294607323,4,5c:0f:c9:49:f0:ad,Japan,1,normal
E0032,service_account,2026-06-24 18:52:51.899651513,49.163.166.145,-82.00783731373956,6.573216201359907,res_6,password,306.0615232700669,4,6a:f8:e4:b2:3e:e8,India,0,normal
E0080,user,2026-06-24 18:58:39.445901232,46.120.125.141,66.26077495871924,61.83160084344643,res_15,biometric,284.72195519915863,3,ac:d8:e5:ad:77:c7,USA,0,normal
E0119,service_account,2026-06-24 19:00:23.654593724,214.236.49.5,42.59689011001522,65.7366373441188,res_16,certificate,294.79258024252016,2,1c:e2:ef:3f:7e:7b,UK,0,normal
E0054,service_account,2026-06-24 19:07:17.664898237,165.184.180.66,73.26127620197632,47.3164788117525,res_12,token,206.86791870307266,5,30:d4:80:ba:9a:c8,India,0,normal
E0098,service_account,2026-06-24 19:11:14.585439012,171.111.190.143,-34.003544671582574,-114.24495398890829,res_34,certificate,356.58007962007105,4,5a:38:e2:ce:51:6e,Japan,0,normal
E0119,service_account,2026-06-24 19:15:22.786051405,216.0.117.227,42.62169739027324,65.72112418805747,res_4,certificate,229.64072412510362,4,1c:e2:ef:3f:7e:7b,UK,0,normal
E0026,edge_device,2026-06-24 19:17:06.900868877,5.99.244.156,67.38984131686065,145.76721233308615,res_15,password,184.55541767461227,5,94:6d:94:41:86:af,UK,0,normal
E0067,user,2026-06-24 19:17:42.708609092,91.122.102.136,-63.48551897148478,-80.59618572578538,res_39,biometric,218.60497863577226,4,24:bb:72:71:0e:85,USA,0,normal
E0032,service_account,2026-06-24 19:19:14.089823191,157.246.39.80,-82.01818569859118,6.557994340800785,res_0,password,271.3951267290985,5,6a:f8:e4:b2:3e:e8,India,0,normal
E0105,service_account,2026-06-24 19:20:18.025900536,168.237.22.25,-46.05317337185577,121.24977214135414,res_10,biometric,346.57745531909325,3,06:e1:91:02:ec:0b,Brazil,0,normal
E0098,service_account,2026-06-24 19:20:33.183170106,88.64.104.235,-34.01021636235539,-114.25538757228452,res_9,certificate,381.4027253773652,1,5a:38:e2:ce:51:6e,Japan,1,normal
E0051,service_account,2026-06-24 19:41:32.458609405,135.64.141.112,13.740649830592982,25.6415839681921,res_25,password,293.6433606095085,4,d0:0a:66:9f:80:5e,Germany,0,normal
E0032,service_account,2026-06-24 19:47:25.199382037,63.85.192.211,-82.03792169004059,6.567916964735524,res_6,password,265.73354036283916,5,6a:f8:e4:b2:3e:e8,India,0,normal
E0071,service_account,2026-06-24 19:55:58.004898875,47.5.223.230,84.83526996022547,32.712752210163366,res_15,token,247.01030157345554,1,5c:0f:c9:49:f0:ad,Japan,0,normal
E0093,edge_device,2026-06-24 20:15:09.676082612,136.73.210.229,36.1539793699138,155.33015590383727,res_7,biometric,327.62277965086673,5,00:52:2d:f4:0e:0e,UK,1,normal
E0054,service_account,2026-06-24 20:17:26.971502164,13.181.127.123,73.25245006939925,47.31956013604232,res_5,token,349.9781982064769,1,30:d4:80:ba:9a:c8,India,0,normal
E0039,service_account,2026-06-25 02:01:18.399524870,181.167.10.191,40.80850857250798,-56.13277111425623,res_15,biometric,37.236431974070655,3,b6:df:e6:58:32:f5,UK,0,low_and_slow
E0002,user,2026-06-25 03:03:04.082808079,79.80.70.85,57.82525543329752,78.9426350540289,res_10,biometric,32.27567091083903,1,08:69:ef:e1:47:62,UK,0,low_and_slow
E0050,edge_device,2026-06-25 03:54:46.878279839,205.179.40.123,-7.542088925791856,57.22400895601353,res_25,token,37.332336227700026,5,4c:eb:18:4e:c1:c7,Singapore,1,low_and_slow
E0103,user,2026-06-25 04:59:59.520144433,206.28.245.53,44.97301433159374,135.21634174442332,res_30,certificate,225.1597039930536,5,48:d4:1e:65:71:11,USA,0,normal
E0013,user,2026-06-25 05:36:43.110373179,206.13.134.108,2.9034703937096995,-19.24296812016227,res_32,biometric,233.6004686842146,5,b6:11:2b:da:d0:14,USA,0,normal
E0002,user,2026-06-25 05:46:38.645928248,80.199.201.47,57.83771311913829,78.94248619828439,res_9,biometric,327.3939541413989,2,08:69:ef:e1:47:62,UK,0,normal
E0074,user,2026-06-25 06:20:22.627543477,75.243.151.240,-73.79674289580937,96.49740923443444,res_24,password,320.82291821370393,4,98:27:99:05:6f:47,UK,0,normal
E0072,user,2026-06-25 06:27:02.762843507,82.98.107.110,58.99154923836595,-93.92537656142174,res_8,biometric,154.50595666804685,5,c4:30:f9:e3:2d:6e,Brazil,0,normal
E0013,user,2026-06-25 06:40:09.907772216,4.17.125.113,2.8776828759592443,-19.25072294746092,res_15,biometric,306.3289542461011,1,b6:11:2b:da:d0:14,USA,0,normal
E0039,service_account,2026-06-25 06:48:46.850153971,55.4.235.133,40.790496761789036,-56.122261310175595,res_15,biometric,396.169997249227,5,b6:df:e6:58:32:f5,UK,0,normal
E0074,user,2026-06-25 06:53:58.150637040,108.206.241.19,-73.79235525153986,96.49427495262893,res_24,password,317.47081584342703,5,98:27:99:05:6f:47,UK,0,normal
E0083,user,2026-06-25 06:54:37.940194702,70.54.11.104,-75.03243130693664,-83.59718548874689,res_37,biometric,232.37364973273424,5,40:07:54:66:eb:e9,Brazil,0,normal
E0002,user,2026-06-25 06:54:55.409764838,206.209.113.163,57.845423664468015,78.94133282940781,res_9,biometric,255.7054453476762,5,08:69:ef:e1:47:62,UK,1,normal
E0045,user,2026-06-25 06:58:46.273231617,3.153.211.12,47.3026097401836,176.6792950699012,res_2,password,299.68775305178826,1,f0:e0:d9:b8:21:b0,UK,1,normal
E0102,edge_device,2026-06-25 07:01:28.309834399,89.165.238.210,-24.823142927785835,92.52136446602218,res_37,certificate,315.9952746558619,4,0e:fc:a7:f2:61:15,UK,1,normal
